run_seed,config,missing_features,mask,miou
2,impute,3,0|9|11,89.710951
2,base,3,0|10|11,25.350706
2,drop,3,0|10|11,67.627132
2,impute,3,0|10|11,89.320848
2,base,3,1|2|3,73.472786
2,drop,3,1|2|3,76.421060
2,impute,3,1|2|3,89.802911
2,base,3,1|2|4,63.759809
2,drop,3,1|2|4,80.595030
2,impute,3,1|2|4,89.188572
2,base,3,1|2|5,63.044687
2,drop,3,1|2|5,62.541586
2,impute,3,1|2|5,87.022039
2,base,3,1|2|6,72.819372
2,drop,3,1|2|6,71.718904
2,impute,3,1|2|6,89.718781
2,base,3,1|2|7,63.689801
2,drop,3,1|2|7,64.048506
2,impute,3,1|2|7,87.299059
2,base,3,1|2|8,84.709749
2,drop,3,1|2|8,77.993150
2,impute,3,1|2|8,89.758403
2,base,3,1|2|9,66.483381
2,drop,3,1|2|9,64.984846
2,impute,3,1|2|9,88.249341
2,base,3,1|2|10,65.207833
2,drop,3,1|2|10,64.246553
2,impute,3,1|2|10,89.639648
2,base,3,1|2|11,58.961065
2,drop,3,1|2|11,62.911829
2,impute,3,1|2|11,87.998947
2,base,3,1|3|4,56.365239
2,drop,3,1|3|4,70.618895
2,impute,3,1|3|4,90.134041
2,base,3,1|3|5,67.105234
2,drop,3,1|3|5,73.680496
2,impute,3,1|3|5,88.655679
2,base,3,1|3|6,76.823174
2,drop,3,1|3|6,90.192043
2,impute,3,1|3|6,90.505951
2,base,3,1|3|7,71.364272
2,drop,3,1|3|7,69.718063
2,impute,3,1|3|7,85.937145
2,base,3,1|3|8,66.513923
2,drop,3,1|3|8,91.067751
2,impute,3,1|3|8,90.297382
2,base,3,1|3|9,80.229187
2,drop,3,1|3|9,76.627556
2,impute,3,1|3|9,88.820003
2,base,3,1|3|10,87.303755
2,drop,3,1|3|10,89.299151
2,impute,3,1|3|10,89.723607
2,base,3,1|3|11,67.938106
2,drop,3,1|3|11,70.271359
2,impute,3,1|3|11,89.749356
2,base,3,1|4|5,63.220708
2,drop,3,1|4|5,82.813118
2,impute,3,1|4|5,88.213368
2,base,3,1|4|6,64.060665
2,drop,3,1|4|6,75.824216
2,impute,3,1|4|6,90.341912
2,base,3,1|4|7,64.103518
2,drop,3,1|4|7,78.825818
2,impute,3,1|4|7,86.586051
2,base,3,1|4|8,58.479861
2,drop,3,1|4|8,72.522544
2,impute,3,1|4|8,90.091046
2,base,3,1|4|9,69.458530
2,drop,3,1|4|9,77.276819
2,impute,3,1|4|9,89.682423
2,base,3,1|4|10,74.810553
2,drop,3,1|4|10,82.450945
2,impute,3,1|4|10,90.094042
2,base,3,1|4|11,73.280659
2,drop,3,1|4|11,79.715794
2,impute,3,1|4|11,89.631707
2,base,3,1|5|6,64.780560
2,drop,3,1|5|6,76.151588
2,impute,3,1|5|6,88.653671
2,base,3,1|5|7,62.449141
2,drop,3,1|5|7,64.560609
2,impute,3,1|5|7,85.544129
2,base,3,1|5|8,72.774829
2,drop,3,1|5|8,65.138406
2,impute,3,1|5|8,88.653671
2,base,3,1|5|9,64.124165
2,drop,3,1|5|9,63.172171
2,impute,3,1|5|9,87.849831
2,base,3,1|5|10,63.455588
2,drop,3,1|5|10,63.658863
2,impute,3,1|5|10,88.183669
2,base,3,1|5|11,53.389413
2,drop,3,1|5|11,62.418143
2,impute,3,1|5|11,86.943311
2,base,3,1|6|7,70.463525
2,drop,3,1|6|7,68.531681
2,impute,3,1|6|7,88.213368
2,base,3,1|6|8,74.169633
2,drop,3,1|6|8,95.936531
2,impute,3,1|6|8,90.339039
2,base,3,1|6|9,78.268320
2,drop,3,1|6|9,68.785117
2,impute,3,1|6|9,89.304182
2,base,3,1|6|10,88.762921
2,drop,3,1|6|10,74.787031
2,impute,3,1|6|10,89.684011
2,base,3,1|6|11,62.704416
2,drop,3,1|6|11,64.450577
2,impute,3,1|6|11,89.431742
2,base,3,1|7|8,73.384465
2,drop,3,1|7|8,68.414796
2,impute,3,1|7|8,88.253632
2,base,3,1|7|9,66.148009
2,drop,3,1|7|9,63.321142
2,impute,3,1|7|9,87.187592
2,base,3,1|7|10,68.986355
2,drop,3,1|7|10,65.386478
2,impute,3,1|7|10,87.858857
2,base,3,1|7|11,55.368450
2,drop,3,1|7|11,57.406910
2,impute,3,1|7|11,85.038558
2,base,3,1|8|9,83.067479
2,drop,3,1|8|9,81.555467
2,impute,3,1|8|9,89.231199
2,base,3,1|8|10,84.509627
2,drop,3,1|8|10,94.891094
2,impute,3,1|8|10,90.011174
2,base,3,1|8|11,54.627835
2,drop,3,1|8|11,86.275009
2,impute,3,1|8|11,89.224774
2,base,3,1|9|10,74.862192
2,drop,3,1|9|10,68.469533
2,impute,3,1|9|10,89.437563
2,base,3,1|9|11,53.267758
2,drop,3,1|9|11,66.239853
2,impute,3,1|9|11,89.098927
2,base,3,1|10|11,38.439938
2,drop,3,1|10|11,69.670314
2,impute,3,1|10|11,89.035811
2,base,3,2|3|4,65.396714
2,drop,3,2|3|4,80.201445
2,impute,3,2|3|4,89.391483
2,base,3,2|3|5,62.498156
2,drop,3,2|3|5,62.436593
2,impute,3,2|3|5,86.432274
2,base,3,2|3|6,63.531187
2,drop,3,2|3|6,68.360821
2,impute,3,2|3|6,89.677556
2,base,3,2|3|7,62.294994
2,drop,3,2|3|7,63.132825
2,impute,3,2|3|7,86.044894
2,base,3,2|3|8,66.286821
2,drop,3,2|3|8,69.588651
2,impute,3,2|3|8,89.801312
2,base,3,2|3|9,63.335742
2,drop,3,2|3|9,64.081907
2,impute,3,2|3|9,88.211218
2,base,3,2|3|10,61.274873
2,drop,3,2|3|10,62.973738
2,impute,3,2|3|10,89.682423
2,base,3,2|3|11,34.762001
2,drop,3,2|3|11,62.485548
2,impute,3,2|3|11,88.953991
2,base,3,2|4|5,60.983174
2,drop,3,2|4|5,71.300852
2,impute,3,2|4|5,86.314939
2,base,3,2|4|6,65.627311
2,drop,3,2|4|6,81.916331
2,impute,3,2|4|6,89.391483
2,base,3,2|4|7,60.798819
2,drop,3,2|4|7,63.361936
2,impute,3,2|4|7,86.706851
2,base,3,2|4|8,70.743510
2,drop,3,2|4|8,80.352948
2,impute,3,2|4|8,89.270343
2,base,3,2|4|9,63.736886
2,drop,3,2|4|9,71.750107
2,impute,3,2|4|9,87.007270
2,base,3,2|4|10,60.712392
2,drop,3,2|4|10,75.285763
2,impute,3,2|4|10,89.801312
2,base,3,2|4|11,44.503414
2,drop,3,2|4|11,70.678044
2,impute,3,2|4|11,88.472960
2,base,3,2|5|6,62.436593
2,drop,3,2|5|6,62.491329
2,impute,3,2|5|6,86.785509
2,base,3,2|5|7,62.256477
2,drop,3,2|5|7,62.356751
2,impute,3,2|5|7,84.288998
2,base,3,2|5|8,62.209631
2,drop,3,2|5|8,62.449141
2,impute,3,2|5|8,86.662110
2,base,3,2|5|9,62.199742
2,drop,3,2|5|9,62.405699
2,impute,3,2|5|9,85.040718
2,base,3,2|5|10,58.242487
2,drop,3,2|5|10,62.356751
2,impute,3,2|5|10,87.187592
2,base,3,2|5|11,30.582230
2,drop,3,2|5|11,62.232340
2,impute,3,2|5|11,84.448828
2,base,3,2|6|7,62.356751
2,drop,3,2|6|7,63.531187
2,impute,3,2|6|7,87.296599
2,base,3,2|6|8,64.965481
2,drop,3,2|6|8,65.562156
2,impute,3,2|6|8,89.552349
2,base,3,2|6|9,63.150439
2,drop,3,2|6|9,63.189596
2,impute,3,2|6|9,87.974532
2,base,3,2|6|10,60.537739
2,drop,3,2|6|10,62.634087
2,impute,3,2|6|10,89.393201
2,base,3,2|6|11,30.593140
2,drop,3,2|6|11,62.245783
2,impute,3,2|6|11,88.746048
2,base,3,2|7|8,62.061053
2,drop,3,2|7|8,63.398554
2,impute,3,2|7|8,87.180194
2,base,3,2|7|9,62.306590
2,drop,3,2|7|9,62.436593
2,impute,3,2|7|9,85.060548
2,base,3,2|7|10,56.536246
2,drop,3,2|7|10,62.498156
2,impute,3,2|7|10,87.383220
2,base,3,2|7|11,31.076853
2,drop,3,2|7|11,50.898880
2,impute,3,2|7|11,83.236112
2,base,3,2|8|9,61.863834
2,drop,3,2|8|9,64.189268
2,impute,3,2|8|9,87.544420
2,base,3,2|8|10,39.072757
2,drop,3,2|8|10,64.215377
2,impute,3,2|8|10,89.638012
2,base,3,2|8|11,25.322072
2,drop,3,2|8|11,63.190180
2,impute,3,2|8|11,88.468521
2,base,3,2|9|10,50.893444
2,drop,3,2|9|10,62.767606
2,impute,3,2|9|10,89.030770
2,base,3,2|9|11,25.881307
2,drop,3,2|9|11,62.356654
2,impute,3,2|9|11,88.385545
2,base,3,2|10|11,25.038638
2,drop,3,2|10|11,62.621357
2,impute,3,2|10|11,89.195982
2,base,3,3|4|5,62.701705
2,drop,3,3|4|5,81.430301
2,impute,3,3|4|5,87.892157
2,base,3,3|4|6,90.956200
2,drop,3,3|4|6,73.525261
2,impute,3,3|4|6,90.632793
2,base,3,3|4|7,66.940451
2,drop,3,3|4|7,76.810966
2,impute,3,3|4|7,82.451420
2,base,3,3|4|8,87.957307
2,drop,3,3|4|8,76.049283
2,impute,3,3|4|8,90.842454
2,base,3,3|4|9,72.286235
2,drop,3,3|4|9,76.100887
2,impute,3,3|4|9,89.445645
2,base,3,3|4|10,80.702061
2,drop,3,3|4|10,82.961435
2,impute,3,3|4|10,89.972790
2,base,3,3|4|11,46.552469
2,drop,3,3|4|11,76.853088
2,impute,3,3|4|11,90.824299
2,base,3,3|5|6,62.726644
2,drop,3,3|5|6,74.472723
2,impute,3,3|5|6,88.251496
2,base,3,3|5|7,61.956815
2,drop,3,3|5|7,64.358144
2,impute,3,3|5|7,85.621381
2,base,3,3|5|8,59.936399
2,drop,3,3|5|8,64.804096
2,impute,3,3|5|8,88.534156
2,base,3,3|5|9,62.302126
2,drop,3,3|5|9,62.934728
2,impute,3,3|5|9,88.094903
2,base,3,3|5|10,53.314115
2,drop,3,3|5|10,63.897265
2,impute,3,3|5|10,87.905369
2,base,3,3|5|11,29.233151
2,drop,3,3|5|11,62.260963
2,impute,3,3|5|11,86.166534
2,base,3,3|6|7,66.138475
2,drop,3,3|6|7,69.079852
2,impute,3,3|6|7,86.248173
2,base,3,3|6|8,95.070960
2,drop,3,3|6|8,89.958189
2,impute,3,3|6|8,90.673324
2,base,3,3|6|9,67.773472
2,drop,3,3|6|9,67.460901
2,impute,3,3|6|9,89.715477
2,base,3,3|6|10,64.850033
2,drop,3,3|6|10,75.393747
2,impute,3,3|6|10,89.273808
2,base,3,3|6|11,29.717448
2,drop,3,3|6|11,63.908867
2,impute,3,3|6|11,90.446657
2,base,3,3|7|8,67.585200
2,drop,3,3|7|8,67.836747
2,impute,3,3|7|8,86.471431
2,base,3,3|7|9,62.494283
2,drop,3,3|7|9,62.867400
2,impute,3,3|7|9,83.184167
2,base,3,3|7|10,54.735369
2,drop,3,3|7|10,65.198132
2,impute,3,3|7|10,85.603998
2,base,3,3|7|11,31.201637
2,drop,3,3|7|11,60.631984
2,impute,3,3|7|11,85.873543
2,base,3,3|8|9,68.108758
2,drop,3,3|8|9,71.653884
2,impute,3,3|8|9,89.517961
2,base,3,3|8|10,51.829083
2,drop,3,3|8|10,88.443833
2,impute,3,3|8|10,89.357310
2,base,3,3|8|11,28.951878
2,drop,3,3|8|11,73.594282
2,impute,3,3|8|11,90.325710
2,base,3,3|9|10,53.775573
2,drop,3,3|9|10,65.420088
2,impute,3,3|9|10,88.157581
2,base,3,3|9|11,27.185507
2,drop,3,3|9|11,63.624117
2,impute,3,3|9|11,90.282077
2,base,3,3|10|11,25.131028
2,drop,3,3|10|11,65.127153
2,impute,3,3|10|11,90.124864
2,base,3,4|5|6,61.912101
2,drop,3,4|5|6,83.845650
2,impute,3,4|5|6,88.052563
2,base,3,4|5|7,61.126171
2,drop,3,4|5|7,65.983696
2,impute,3,4|5|7,85.534629
2,base,3,4|5|8,63.940719
2,drop,3,4|5|8,78.944637
2,impute,3,4|5|8,88.132916
2,base,3,4|5|9,61.671808
2,drop,3,4|5|9,69.467436
2,impute,3,4|5|9,87.736749
2,base,3,4|5|10,59.513369
2,drop,3,4|5|10,70.368997
2,impute,3,4|5|10,88.099198
2,base,3,4|5|11,35.884100
2,drop,3,4|5|11,62.863718
2,impute,3,4|5|11,86.984074
2,base,3,4|6|7,65.480474
2,drop,3,4|6|7,82.407182
2,impute,3,4|6|7,87.056413
2,base,3,4|6|8,89.425730
2,drop,3,4|6|8,79.544668
2,impute,3,4|6|8,90.715240
2,base,3,4|6|9,70.451662
2,drop,3,4|6|9,73.863477
2,impute,3,4|6|9,89.890143
2,base,3,4|6|10,73.962162
2,drop,3,4|6|10,80.923400
2,impute,3,4|6|10,89.639648
2,base,3,4|6|11,40.417982
2,drop,3,4|6|11,72.865699
2,impute,3,4|6|11,90.570178
2,base,3,4|7|8,69.321106
2,drop,3,4|7|8,71.959840
2,impute,3,4|7|8,86.664844
2,base,3,4|7|9,61.787517
2,drop,3,4|7|9,63.761393
2,impute,3,4|7|9,87.301499
2,base,3,4|7|10,61.955771
2,drop,3,4|7|10,65.094116
2,impute,3,4|7|10,86.630994
2,base,3,4|7|11,38.520568
2,drop,3,4|7|11,59.714534
2,impute,3,4|7|11,81.041882
2,base,3,4|8|9,75.246886
2,drop,3,4|8|9,79.446909
2,impute,3,4|8|9,90.344720
2,base,3,4|8|10,73.170587
2,drop,3,4|8|10,80.998580
2,impute,3,4|8|10,90.008125
2,base,3,4|8|11,32.871286
2,drop,3,4|8|11,79.017249
2,impute,3,4|8|11,89.953323
2,base,3,4|9|10,64.099673
2,drop,3,4|9|10,75.225392
2,impute,3,4|9|10,89.977177
2,base,3,4|9|11,37.359387
2,drop,3,4|9|11,75.809287
2,impute,3,4|9|11,90.492487
2,base,3,4|10|11,24.870578
2,drop,3,4|10|11,76.139088
2,impute,3,4|10|11,90.129087
2,base,3,5|6|7,62.106429
2,drop,3,5|6|7,65.003943
2,impute,3,5|6|7,85.698719
2,base,3,5|6|8,60.718214
2,drop,3,5|6|8,66.839728
2,impute,3,5|6|8,88.613123
2,base,3,5|6|9,62.139813
2,drop,3,5|6|9,62.507462
2,impute,3,5|6|9,87.805139
2,base,3,5|6|10,51.626267
2,drop,3,5|6|10,63.543162
2,impute,3,5|6|10,86.023337
2,base,3,5|6|11,27.670387
2,drop,3,5|6|11,62.622294
2,impute,3,5|6|11,87.563366
2,base,3,5|7|8,54.867548
2,drop,3,5|7|8,62.738220
2,impute,3,5|7|8,85.698719
2,base,3,5|7|9,61.264240
2,drop,3,5|7|9,61.925460
2,impute,3,5|7|9,85.312892
2,base,3,5|7|10,42.865293
2,drop,3,5|7|10,62.386433
2,impute,3,5|7|10,85.440961
2,base,3,5|7|11,27.832374
2,drop,3,5|7|11,57.418582
2,impute,3,5|7|11,82.491965
2,base,3,5|8|9,48.925214
2,drop,3,5|8|9,62.568883
2,impute,3,5|8|9,87.656951
2,base,3,5|8|10,27.658080
2,drop,3,5|8|10,62.639411
2,impute,3,5|8|10,86.685951
2,base,3,5|8|11,25.070463
2,drop,3,5|8|11,62.436593
2,impute,3,5|8|11,87.438264
2,base,3,5|9|10,41.805400
2,drop,3,5|9|10,62.536631
2,impute,3,5|9|10,86.313831
2,base,3,5|9|11,25.932178
2,drop,3,5|9|11,62.312408
2,impute,3,5|9|11,87.479405
2,base,3,5|10|11,25.038638
2,drop,3,5|10|11,62.362568
2,impute,3,5|10|11,86.183884
2,base,3,6|7|8,64.325687
2,drop,3,6|7|8,66.642985
2,impute,3,6|7|8,88.374576
2,base,3,6|7|9,62.422075
2,drop,3,6|7|9,62.496914
2,impute,3,6|7|9,87.455482
2,base,3,6|7|10,48.618638
2,drop,3,6|7|10,63.557704
2,impute,3,6|7|10,87.343558
2,base,3,6|7|11,27.833893
2,drop,3,6|7|11,50.340647
2,impute,3,6|7|11,86.918169
2,base,3,6|8|9,62.792543
2,drop,3,6|8|9,66.136925
2,impute,3,6|8|9,87.857756
2,base,3,6|8|10,43.055963
2,drop,3,6|8|10,72.654903
2,impute,3,6|8|10,89.069719
2,base,3,6|8|11,26.634048
2,drop,3,6|8|11,65.792186
2,impute,3,6|8|11,90.239551
2,base,3,6|9|10,48.046226
2,drop,3,6|9|10,63.892579
2,impute,3,6|9|10,86.474354
2,base,3,6|9|11,25.740273
2,drop,3,6|9|11,62.943702
2,impute,3,6|9|11,89.952081
2,base,3,6|10|11,25.038638
2,drop,3,6|10|11,63.296535
2,impute,3,6|10|11,89.680791
2,base,3,7|8|9,53.028359
2,drop,3,7|8|9,63.394732
2,impute,3,7|8|9,87.004892
2,base,3,7|8|10,29.133208
2,drop,3,7|8|10,65.067812
2,impute,3,7|8|10,87.816645
2,base,3,7|8|11,26.968475
2,drop,3,7|8|11,58.774988
2,impute,3,7|8|11,86.444146
2,base,3,7|9|10,37.794075
2,drop,3,7|9|10,62.699213
2,impute,3,7|9|10,86.889436
2,base,3,7|9|11,26.219215
2,drop,3,7|9|11,59.002997
2,impute,3,7|9|11,85.688268
2,base,3,7|10|11,25.395709
2,drop,3,7|10|11,49.602867
2,impute,3,7|10|11,86.166867
2,base,3,8|9|10,33.793076
2,drop,3,8|9|10,70.691298
2,impute,3,8|9|10,89.767925
2,base,3,8|9|11,25.038638
2,drop,3,8|9|11,75.670940
2,impute,3,8|9|11,89.949547
2,base,3,8|10|11,25.161837
2,drop,3,8|10|11,84.155914
2,impute,3,8|10|11,89.799932
2,base,3,9|10|11,25.038638
2,drop,3,9|10|11,66.049764
2,impute,3,9|10|11,89.680791
2,base,4,0|1|2|3,43.420857
2,drop,4,0|1|2|3,94.262456
2,impute,4,0|1|2|3,89.802911
2,base,4,0|1|2|4,33.759165
2,drop,4,0|1|2|4,77.952817
2,impute,4,0|1|2|4,89.270343
2,base,4,0|1|2|5,52.163632
2,drop,4,0|1|2|5,62.571829
2,impute,4,0|1|2|5,86.597144
2,base,4,0|1|2|6,47.975829
2,drop,4,0|1|2|6,86.897977
2,impute,4,0|1|2|6,89.720407
2,base,4,0|1|2|7,40.492881
2,drop,4,0|1|2|7,65.934188
2,impute,4,0|1|2|7,86.793377
2,base,4,0|1|2|8,56.890763
2,drop,4,0|1|2|8,94.306640
2,impute,4,0|1|2|8,89.677556
2,base,4,0|1|2|9,40.236132
2,drop,4,0|1|2|9,67.542963
2,impute,4,0|1|2|9,87.938581
2,base,4,0|1|2|10,51.149589
2,drop,4,0|1|2|10,75.636372
2,impute,4,0|1|2|10,89.763241
2,base,4,0|1|2|11,44.818918
2,drop,4,0|1|2|11,64.887612
2,impute,4,0|1|2|11,88.125233
2,base,4,0|1|3|4,41.765495
2,drop,4,0|1|3|4,63.900466
2,impute,4,0|1|3|4,89.434208
2,base,4,0|1|3|5,71.015803
2,drop,4,0|1|3|5,79.582879
2,impute,4,0|1|3|5,88.655679
2,base,4,0|1|3|6,50.046851
2,drop,4,0|1|3|6,79.416673
2,impute,4,0|1|3|6,90.091046
2,base,4,0|1|3|7,57.050324
2,drop,4,0|1|3|7,72.450245
2,impute,4,0|1|3|7,86.287152
2,base,4,0|1|3|8,51.196092
2,drop,4,0|1|3|8,75.775268
2,impute,4,0|1|3|8,90.214154
2,base,4,0|1|3|9,51.315808
2,drop,4,0|1|3|9,82.069906
2,impute,4,0|1|3|9,88.901326
2,base,4,0|1|3|10,59.086092
2,drop,4,0|1|3|10,85.402216
2,impute,4,0|1|3|10,89.725182
2,base,4,0|1|3|11,62.770736
2,drop,4,0|1|3|11,83.194732
2,impute,4,0|1|3|11,88.119334
2,base,4,0|1|4|5,39.997111
2,drop,4,0|1|4|5,80.675181
2,impute,4,0|1|4|5,87.694530
2,base,4,0|1|4|6,43.287624
2,drop,4,0|1|4|6,67.676751
2,impute,4,0|1|4|6,89.802911
2,base,4,0|1|4|7,38.636536
2,drop,4,0|1|4|7,84.584399
2,impute,4,0|1|4|7,86.942836
2,base,4,0|1|4|8,44.544584
2,drop,4,0|1|4|8,65.406894
2,impute,4,0|1|4|8,89.679196
2,base,4,0|1|4|9,44.069487
2,drop,4,0|1|4|9,76.265316
2,impute,4,0|1|4|9,89.190341
2,base,4,0|1|4|10,49.107625
2,drop,4,0|1|4|10,73.269305
2,impute,4,0|1|4|10,89.682423
2,base,4,0|1|4|11,51.606431
2,drop,4,0|1|4|11,79.224298
2,impute,4,0|1|4|11,87.567832
2,base,4,0|1|5|6,68.607178
2,drop,4,0|1|5|6,83.030351
2,impute,4,0|1|5|6,88.734844
2,base,4,0|1|5|7,60.630941
2,drop,4,0|1|5|7,67.016660
2,impute,4,0|1|5|7,85.853656
2,base,4,0|1|5|8,85.040072
2,drop,4,0|1|5|8,72.433910
2,impute,4,0|1|5|8,88.897501
2,base,4,0|1|5|9,63.077700
2,drop,4,0|1|5|9,63.748814
2,impute,4,0|1|5|9,88.173130
2,base,4,0|1|5|10,63.872739
2,drop,4,0|1|5|10,66.048604
2,impute,4,0|1|5|10,88.183669
2,base,4,0|1|5|11,56.179265
2,drop,4,0|1|5|11,56.644823
2,impute,4,0|1|5|11,86.310075
2,base,4,0|1|6|7,62.331797
2,drop,4,0|1|6|7,71.935804
2,impute,4,0|1|6|7,88.173130
2,base,4,0|1|6|8,54.704060
2,drop,4,0|1|6|8,88.971508
2,impute,4,0|1|6|8,90.134041
2,base,4,0|1|6|9,60.307048
2,drop,4,0|1|6|9,73.133924
2,impute,4,0|1|6|9,89.222246
2,base,4,0|1|6|10,68.886937
2,drop,4,0|1|6|10,86.444653
2,impute,4,0|1|6|10,89.521227
2,base,4,0|1|6|11,64.475701
2,drop,4,0|1|6|11,65.269058
2,impute,4,0|1|6|11,88.015077
2,base,4,0|1|7|8,65.792290
2,drop,4,0|1|7|8,71.061683
2,impute,4,0|1|7|8,88.135077
2,base,4,0|1|7|9,55.144193
2,drop,4,0|1|7|9,65.119086
2,impute,4,0|1|7|9,87.577250
2,base,4,0|1|7|10,63.551765
2,drop,4,0|1|7|10,68.517788
2,impute,4,0|1|7|10,87.821109
2,base,4,0|1|7|11,54.794085
2,drop,4,0|1|7|11,56.270633
2,impute,4,0|1|7|11,82.939019
2,base,4,0|1|8|9,64.956588
2,drop,4,0|1|8|9,90.814359
2,impute,4,0|1|8|9,88.945750
2,base,4,0|1|8|10,62.083072
2,drop,4,0|1|8|10,85.863998
2,impute,4,0|1|8|10,89.845774
2,base,4,0|1|8|11,56.440886
2,drop,4,0|1|8|11,92.432822
2,impute,4,0|1|8|11,87.858929
2,base,4,0|1|9|10,66.471087
2,drop,4,0|1|9|10,79.365592
2,impute,4,0|1|9|10,89.519603
2,base,4,0|1|9|11,49.269365
2,drop,4,0|1|9|11,73.508859
2,impute,4,0|1|9|11,87.964043
2,base,4,0|1|10|11,50.288274
2,drop,4,0|1|10|11,84.449680
2,impute,4,0|1|10|11,87.986047
2,base,4,0|2|3|4,37.901350
2,drop,4,0|2|3|4,80.269831
2,impute,4,0|2|3|4,89.270343
2,base,4,0|2|3|5,61.568134
2,drop,4,0|2|3|5,62.467128
2,impute,4,0|2|3|5,85.734360
2,base,4,0|2|3|6,58.152136
2,drop,4,0|2|3|6,82.599909
2,impute,4,0|2|3|6,89.679196
2,base,4,0|2|3|7,54.137695
2,drop,4,0|2|3|7,64.395816
2,impute,4,0|2|3|7,85.669184
2,base,4,0|2|3|8,66.211642
2,drop,4,0|2|3|8,84.862814
2,impute,4,0|2|3|8,89.760033
2,base,4,0|2|3|9,56.037915
2,drop,4,0|2|3|9,65.094834
2,impute,4,0|2|3|9,87.544420
2,base,4,0|2|3|10,56.152562
2,drop,4,0|2|3|10,66.951761
2,impute,4,0|2|3|10,89.847326
2,base,4,0|2|3|11,36.727977
2,drop,4,0|2|3|11,62.778295
2,impute,4,0|2|3|11,89.197201
2,base,4,0|2|4|5,52.296982
2,drop,4,0|2|4|5,73.599253
2,impute,4,0|2|4|5,85.859610
2,base,4,0|2|4|6,49.756332
2,drop,4,0|2|4|6,81.276922
2,impute,4,0|2|4|6,89.268584
2,base,4,0|2|4|7,49.043640
2,drop,4,0|2|4|7,66.092469
2,impute,4,0|2|4|7,85.743473
2,base,4,0|2|4|8,59.840242
2,drop,4,0|2|4|8,80.122348
2,impute,4,0|2|4|8,89.110483
2,base,4,0|2|4|9,47.476686
2,drop,4,0|2|4|9,73.435442
2,impute,4,0|2|4|9,86.127769
2,base,4,0|2|4|10,49.803557
2,drop,4,0|2|4|10,79.851219
2,impute,4,0|2|4|10,89.680818
2,base,4,0|2|4|11,44.984552
2,drop,4,0|2|4|11,72.210387
2,impute,4,0|2|4|11,88.632871
2,base,4,0|2|5|6,62.065661
2,drop,4,0|2|5|6,63.189790
2,impute,4,0|2|5|6,86.393140
2,base,4,0|2|5|7,61.783597
2,drop,4,0|2|5|7,62.214036
2,impute,4,0|2|5|7,83.775962
2,base,4,0|2|5|8,62.095120
2,drop,4,0|2|5|8,62.479755
2,impute,4,0|2|5|8,86.116890
2,base,4,0|2|5|9,61.948065
2,drop,4,0|2|5|9,62.244636
2,impute,4,0|2|5|9,83.626109
2,base,4,0|2|5|10,59.856807
2,drop,4,0|2|5|10,62.325675
2,impute,4,0|2|5|10,87.069080
2,base,4,0|2|5|11,35.161574
2,drop,4,0|2|5|11,50.051715
2,impute,4,0|2|5|11,84.451212
2,base,4,0|2|6|7,59.530729
2,drop,4,0|2|6|7,64.287432
2,impute,4,0|2|6|7,86.945683
2,base,4,0|2|6|8,66.660219
2,drop,4,0|2|6|8,76.220705
2,impute,4,0|2|6|8,89.512932
2,base,4,0|2|6|9,59.295285
2,drop,4,0|2|6|9,63.096695
2,impute,4,0|2|6|9,87.387937
2,base,4,0|2|6|10,59.069421
2,drop,4,0|2|6|10,63.558566
2,impute,4,0|2|6|10,89.932944
2,base,4,0|2|6|11,33.879391
2,drop,4,0|2|6|11,49.163420
2,impute,4,0|2|6|11,88.665749
2,base,4,0|2|7|8,60.848713
2,drop,4,0|2|7|8,63.991194
2,impute,4,0|2|7|8,86.830107
2,base,4,0|2|7|9,59.030460
2,drop,4,0|2|7|9,62.241788
2,impute,4,0|2|7|9,84.598510
2,base,4,0|2|7|10,56.643643
2,drop,4,0|2|7|10,61.313865
2,impute,4,0|2|7|10,87.224714
2,base,4,0|2|7|11,32.498254
2,drop,4,0|2|7|11,39.049249
2,impute,4,0|2|7|11,83.445143
2,base,4,0|2|8|9,61.986347
2,drop,4,0|2|8|9,65.765506
2,impute,4,0|2|8|9,87.588713
2,base,4,0|2|8|10,46.448409
2,drop,4,0|2|8|10,73.530300
2,impute,4,0|2|8|10,89.885526
2,base,4,0|2|8|11,24.149273
2,drop,4,0|2|8|11,65.448217
2,impute,4,0|2|8|11,88.627123
2,base,4,0|2|9|10,55.563684
2,drop,4,0|2|9|10,63.329972
2,impute,4,0|2|9|10,88.624979
2,base,4,0|2|9|11,29.390533
2,drop,4,0|2|9|11,62.241441
2,impute,4,0|2|9|11,88.625640
2,base,4,0|2|10|11,23.506771
2,drop,4,0|2|10|11,62.844526
2,impute,4,0|2|10|11,89.724826
2,base,4,0|3|4|5,56.615417
2,drop,4,0|3|4|5,80.332743
2,impute,4,0|3|4|5,87.776685
2,base,4,0|3|4|6,70.637327
2,drop,4,0|3|4|6,66.309919
2,impute,4,0|3|4|6,90.758502
2,base,4,0|3|4|7,60.126641
2,drop,4,0|3|4|7,81.951547
2,impute,4,0|3|4|7,82.060007
2,base,4,0|3|4|8,63.042074
2,drop,4,0|3|4|8,67.225245
2,impute,4,0|3|4|8,90.675994
2,base,4,0|3|4|9,62.818193
2,drop,4,0|3|4|9,76.293608
2,impute,4,0|3|4|9,89.772457
2,base,4,0|3|4|10,75.996470
2,drop,4,0|3|4|10,77.609376
2,impute,4,0|3|4|10,89.766381
2,base,4,0|3|4|11,55.450458
